Interne-ID;Function-Head;Funktion-Hit;Head;ID-Head;ID-NZZ;ID-Token;Meta-Kopf;sentence;Oberkategorie;Unterkategorie;Status;Kommentar;externe Funktion;prozess;pFREQ;AuW;pure;agent;method;degree;proposition;KONJ;FRAME;SADV;extern;KAUS;TEMP;FREQ;BU;LOC;intern;INST;KOM;SH;iLOC
57;VVINF;ADJD;regieren;38;NZZ_1997_11_08_a204_seg5_s6;37;Full|3|Pl|Pres|Ind;"Der Ich-Erzähler seinerseits verabschiedet sich vom naiven Schreiben : « Du wirst nie pathetische Idyllen über dein Dorf schreiben ; du wirst nie die Elegie der Erinnerung zelebrieren , welche am Ende jenen nützt , die schlecht regieren und daran schuld sind , dass dein Dorf zerstört wird . »";prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
39;VVINF;ADJD;riechen;26;NZZ_1997_02_18_a113_seg3_s31;24;Full|-2;Nichts peinlicher , als mit langem Arm und Beinkleid durch die plötzlich aufgetauchte Sonne zu laufen , zu transpirieren wie der Teufel , schlecht zu riechen , Make-up verschwitzt , verschwimmt in ihren Gesichtern .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
36;VVPP;ADJD;rüsten;34;NZZ_1993_04_28_a11_seg8_s8;33;Full|Psp;"Mit der Tatsache , dass Costa Rica seit 44 Jahren keine Armee mehr besitzt , hat die Zunahme von Terroraktionen kaum zu tun ; hingegen ist die Polizei zur Vorbeugung solcher Aktionen schlecht gerüstet .";nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
66;VVFIN;ADJD;schauen;7;NZZ_1999_05_03_a225_seg3_s4;2;Full|3|Sg|Pres|Ind;So schlecht wie auf dem Papier schaut es für McLaren-Mercedes in Wirklichkeit allerdings nicht aus .;nd;nd;not of interest;Vergleich;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
151;VVFIN;ADJD;schildern;70;NZZ_1998_03_03_a217_seg5_s7;83;Full|3|Sg|Pres|Ind;Auch die Erlebnisse jener zu einem grossen Teil jüdischen Österreicher , die in der Schweiz vorübergehende Aufnahme finden , waren ambivalent , sowohl was den Umgang mit der Bevölkerung anging als auch das Leben in den Arbeitslagern : Während sich der spätere österreichische Botschafter in der Schweiz , Hans Thalberg , verglichen mit den kulinarischen Erfahrungen vor seiner Einreise im Schweizer Lager « wie im Sacher » fühlte , schildert der heute in Kanada lebende Alexander Süss das Essen als « so schlecht , dass wir es unserem Hund gaben , der daran roch und einfach davonlief » .;nd;nd;not of interest;Vergleich;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
31;VVPP;ADJD;schlagen;18;NZZ_1994_06_18_a76_seg2_s41;15;Full|Psp;Politisch und finanziell inkonsequentes Verhalten von Bundesrat und Parlament haben aber auch beim Blauhelm-Entscheid schlecht zu Buche geschlagen .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
38;VVFIN;ADJD;schlagen;10;NZZ_1998_12_07_a152_seg3_s17;29;Full|3|Pl|Past|Ind;Denn wie es das Resultat zum Ausdruck bringt , schlugen sich Page , Eggimann und Markovic in der Defensive ( anstelle von Pavlicevic und Studer ) gar nicht schlecht .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
30;VVFIN;ADJD;schneiden;5;NZZ_1997_05_17_a212_seg6_s7;8;Full|3|Sg|Pres|Ind;Bei einem solchen Vergleich schneidet es nicht schlecht ab .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
54;VVFIN;ADJD;schneiden;6;NZZ_1997_12_30_a18_seg8_s2;5;Full|3|Pl|Pres|Ind;In diesem Zusammenhang besonders schlecht schneiden das hiesige Polizei- und Justizwesen ab .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
90;VVFIN;ADJD;schneiden;3;NZZ_1998_11_14_a92_seg9_s1;2;Full|3|Sg|Pres|Ind;Besonders schlecht schneidet die Schweiz mit Blick auf das erste Kriterium ab .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
132;VVFIN;ADJD;sehen;22;NZZ_1998_02_24_a198_seg12_s4;28;Full|3|Pl|Pres|Ind;Bisher machen nur zwei grosse Provider bei der Wetterwarte mit , denn kleine Firmen , die etwa mit 2-MBit-pro-Sekunde-Anschlüssen arbeiten , sehen unter Dauerfeuer nun einmal schnell schlecht aus .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
168;VVFIN;ADJD;sehen;4;NZZ_1998_03_18_a203_seg3_s4;18;Full|3|Sg|Past|Ind;Auf der Gegenseite sah der in den Play-offs bisher so überzeugende Gerber bei den ersten vier Gegentreffern schlecht aus .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
122;VVFIN;ADJD;spielen;3;NZZ_1994_03_11_a15_seg8_s11;6;Full|3|Sg|Pres|Ind;Die zweite spielt er überdies schlecht .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
142;VVPP;ADJD;spielen;13;NZZ_1995_12_18_a141_seg3_s4;12;Full|Psp;Die St. Galler verloren gegen Lugano 1 : 4 , ohne schlecht gespielt zu haben .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
156;VVFIN;ADJD;spielen;2;NZZ_1995_08_18_a153_seg10_s41;5;Full|3|Pl|Past|Ind;Zug spielten beide Seiten schlecht , denn bis zur Zeitkontrolle blieben nur noch Sekunden .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
97;VVFIN;ADJD;springen;47;NZZ_1995_01_09_a120_seg12_s11;46;Full|3|Pl|Pres|Ind;Die beiden sprangen der Spitze pro Durchgang um rund 10 Meter hinterher , der Romand 82 und 83 m weit , der St. Moritzer mit Sätzen auf 5 und 5 m. Eigenartig , dass sich abermals bestätigte , dass die Schweizer Kombinierer fast stets dann schlecht springen , wenn auch die Spezialisten ausser Form geraten .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
113;VVFIN;ADJD;starten;3;NZZ_1993_12_04_a181_seg2_s14;4;Full|3|Sg|Past|Ind;Der Stadtrat startete schlecht in die Legislaturperiode .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
20;VVFIN;ADJD;staunen;13;NZZ_1997_07_31_a149_seg3_s2;16;Full|3|Sg|Past|Ind;Als David Yates kürzlich in Japan vom « Ironman-Triathlon » sprach , staunte er nicht schlecht .;nd;nd;not of interest;fest;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
60;VVPP;ADJD;staunen;3;NZZ_1999_07_23_a208_seg3_s5;2;Full|Psp;Nicht schlecht gestaunt haben dürfte El Guerrouj am Mittwoch abend im Stade Charléty aber weniger des gescheiterten Weltrekordversuchs des Kenyaners wegen , sondern vielmehr deshalb , weil Noureddine Morceli bei seinem Comebackversuch erstaunlich lang an den Fersen des späteren Siegers bleiben konnte .;nd;nd;not of interest;fest;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
123;VVFIN;ADJD;staunen;3;NZZ_1999_12_03_a246_seg4_s1;5;Full|3|Sg|Past|Ind;Die Fachwelt staunte nicht schlecht , als Ende 1994 der Wettbewerb für die Erweiterungsbauten des Armeeausbildungszentrums in Luzern entschieden war : Ausgerechnet zwei Frauen , die beiden Schwestern Christine und Evelyn Enzmann , sollten ein Gebäude für das Militär bauen .;nd;nd;not of interest;fest;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
170;VVFIN;ADJD;staunen;3;NZZ_1999_02_18_a205_seg3_s2;5;Full|3|Pl|Past|Ind;Die Sportartikelhändler staunten nicht schlecht , als ihnen die beiden Skihersteller ihre Neuerungen präsentierten .;nd;nd;not of interest;fest;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
180;VVFIN;ADJD;staunen;8;NZZ_1999_02_15_a159_seg3_s2;10;Full|3|Sg|Past|Ind;So mancher Beobachter des WM-Slaloms der Damen staunte nicht schlecht , als nach dem ersten Lauf die 24jährige Trine Bakke in Führung lag .;nd;nd;not of interest;fest;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
28;VVFIN;ADJD;stehen;26;NZZ_1995_03_27_a77_seg4_s18;30;Full|3|Pl|Pres|Ind;Die Chancen , dass sich die Regierung in Moskau nach der diesjährigen Vergabe von 4 Mrd. $ an die vom IMF geforderten Bedingungen hält , stehen laut Foglizzo so schlecht nicht .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
67;VVFIN;ADJD;stehen;14;NZZ_1996_09_28_a67_seg8_s9;17;Full|3|Pl|Pres|Ind;Die Chancen für eine rechtzeitige Verabschiedung des schärfsten Austerity-Konzeptes seit Gründung der Republik stehen deshalb nicht schlecht .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
68;VVFIN;ADJD;stehen;9;NZZ_1996_07_25_a49_seg5_s11;10;Full|3|Pl|Pres|Ind;Doch die Chancen für einen Verbleib der Störche stehen schlecht , seit eines der drei Jungtiere einen Erdschluss verursachte und dabei umkam - genau wie Fritz Schiesser prophezeit hatte .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
69;VVFIN;ADJD;stehen;4;NZZ_1998_01_26_a23_seg8_s1;6;Full|3|Pl|Pres|Ind;Die Chancen dafür stehen aber schlecht .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
70;VVFIN;ADJD;stehen;3;NZZ_1999_09_15_a198_seg4_s1;19;Full|3|Sg|Pres|Ind;Die Schweiz steht im internationalen Vergleich bezüglich der Inventarisierung und Sicherung von genetischen Ressourcen in der Landwirtschaft eher schlecht da .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
78;VVFIN;ADJD;stehen;6;NZZ_1997_07_11_a25_seg3_s4;7;Full|3|Pl|Pres|Ind;Die Aussichten auf mehr Arbeitsplätze stehen schlecht .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
80;VVFIN;ADJD;stehen;3;NZZ_1999_09_27_a49_seg9_s5;6;Full|3|Pl|Pres|Ind;Die Zeichen stehen jedoch derzeit schlecht hierfür .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
92;VVFIN;ADJD;stehen;5;NZZ_1996_08_09_a175_seg2_s15;11;Full|3|Sg|Pres|Ind;Im Gegensatz zur Milchindustrie steht es um die Fleischproduktion sehr schlecht .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
98;VVFIN;ADJD;stehen;22;NZZ_1996_03_23_a3_seg1_s2;24;Full|3|Sg|Pres|Ind;Zwar sind die Kriegsparteien den ihnen auferlegten militärischen Bedingungen fristgerecht nachgekommen , aber um die zivilen Teile und Ziele des Vertrags steht es schlecht .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
133;VVFIN;ADJD;stehen;4;NZZ_1995_05_19_a174_seg2_s20;6;Full|3|Pl|Pres|Ind;Die Aussichten allerdings stehen eher schlecht : Michele Pizzato wird kaum so schnell wieder als grosser Gönner in Chiasso auftauchen .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
135;VVFIN;ADJD;stehen;11;NZZ_1995_03_31_a170_seg2_s12;13;Full|3|Pl|Pres|Ind;Die Chancen , dass Anna Sperandio die Wahl gewinnt , stehen nicht schlecht .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
139;VVFIN;ADJD;stehen;12;NZZ_1995_10_31_a7_seg6_s7;15;Full|3|Pl|Pres|Ind;Die Chancen , dass in Dayton ein Friedensabkommen abgeschlossen wird , stehen derzeit nicht schlecht : Es gibt Anzeichen dafür , dass die Konfliktparteien zur Einsicht gekommen sind , es gebe für sie auf dem Schlachtfeld nichts mehr Entscheidendes zu gewinnen .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
148;VVFIN;ADJD;stehen;17;NZZ_1997_12_19_a4_seg8_s1;19;Full|3|Pl|Pres|Ind;Die Chancen , dass das Weisse Haus in diesem Fall den Sukkurs der Legislative erhält , stehen nicht schlecht .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
153;VVFIN;ADJD;stehen;4;NZZ_1999_06_23_a190_seg7_s10;12;Full|3|Pl|Past|Ind;Die Chancen dafür standen dank den biologischen Besonderheiten des Pockenvirus nicht schlecht : das Variola-Virus kann sich nur im Menschen vermehren .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
164;VVFIN;ADJD;stehen;4;NZZ_1994_10_11_a32_seg10_s9;12;Full|3|Pl|Pres|Ind;Die Chancen dazu stehen auf Grund der Erholung der Weltwirtschaft nicht schlecht .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
167;VVFIN;ADJD;stehen;6;NZZ_1995_12_01_a157_seg4_s10;12;Full|3|Sg|Pres|Ind;Verglichen mit anderen Sportarten , steht der STV dabei sicher nicht schlecht da , auch wenn noch immer von jedem Einzelnen viel Idealismus gefordert wird .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
169;VVFIN;ADJD;stehen;2;NZZ_1996_10_12_a68_seg3_s6;5;Full|3|Sg|Pres|Ind;Naivität steht einem Anwalt schlecht an .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
174;VVFIN;ADJD;stehen;6;NZZ_1995_01_31_a136_seg7_s12;9;Full|3|Sg|Pres|Ind;"Um das Image der Tonhalle-Gesellschaft steht es zurzeit schlecht ; es fehlt an Vitalität , an offensiver Haltung .";prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
179;VVFIN;ADJD;stehen;14;NZZ_1995_04_07_a88_seg6_s5;22;Full|3|Sg|Pres|Ind;Nimmt man etwa die Anzahl der Einwohner pro Bankenfiliale zum Massstab , so steht das nordische Land im internationalen Vergleich relativ schlecht da .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
191;VVFIN;ADJD;stehen;4;NZZ_1994_01_21_a234_seg10_s4;8;Full|3|Pl|Pres|Ind;Die Chancen dafür stehen gar nicht so schlecht .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
106;VVFIN;ADJD;tanzen;2;NZZ_1998_06_20_a140_seg2_s228;4;Full|3|Sg|Pres|Ind;Sie tanzt zwar schlecht , aber Beine hat sie entzückende !;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
186;VVFIN;ADJD;tönen;12;NZZ_1999_01_14_a23_seg3_s26;14;Full|3|Pl|Pres|Ind;Übrigens - auch « eurobelt » und « ceinture euro » tönen nicht schlecht ...;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
193;VVINF;ADJD;überspielen;18;NZZ_1994_12_29_a17_seg10_s6;14;Full|-2;Denn mit Koalitionspartnern , die ihre früher teilweise markant europafeindliche Haltung jetzt mehr schlecht als recht zu überspielen versuchen , dürfte solches nur schwer zu bewerkstelligen sein .;nd;nd;not of interest;fest;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
95;VVINF;ADJD;überwachen;24;NZZ_1994_12_01_a64_seg3_s9;22;Full|-2;Das noch geltende Arrangement ist auf frühere , aber heute nicht mehr in gleichem Ausmass gültige Befürchtungen zurückzuführen , dass Repo-Geschäfte schlecht zu überwachen seien und zu hohen Verlusten führen könnten .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
73;VVFIN;ADJD;umfassen;5;NZZ_1999_08_04_a121_seg6_s4;15;Full|3|Sg|Pres|Ind;Die Gesamtausgabe seiner Schriften umfasst zehn Foliobände mit mehr als 7000 Seiten - nicht schlecht für jemanden , der als feste Regel für das Betreiben wissenschaftlicher Astrologie gefordert hatte , niemals die Ergebnisse der eigenen Berechnungen zu veröffentlichen .;nd;nd;not of interest;Parenthese;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
134;VVPP;ADJD;unterrichten;11;NZZ_1998_11_17_a130_seg3_s2;10;Full|Psp;Gleichwohl sind wir über die kulturellen Entwicklungen dieser Jahre schlecht unterrichtet .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
102;VVINF;ADJD;verbergen;10;NZZ_1999_03_01_a17_seg10_s7;9;Full|-2;Robert kann seinen Abscheu und sein Entsetzen nur schlecht verbergen .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
89;VVFIN;ADJD;verdienen;13;NZZ_1996_10_24_a114_seg3_s35;16;Full|3|Sg|Pres|Ind;Er selbst zieht zwar letztlich immer seinen Kopf aus der Schlinge und verdient nicht einmal schlecht dabei , aber ein besonderes Ethos besitzt seine Detektivarbeit nicht .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
184;VVINF;ADJD;vereinbaren;35;NZZ_1997_10_23_a191_seg3_s3;29;Full|-2;Und schliesslich dient die Fanboutique zugleich noch als kleine Schatzkammer mit den vier bedeutendsten Trophäen , welche die Emilianer bisher gewonnen haben - und die lassen sich schliesslich schlecht mit dem Mief eines Wohnwagenstands vereinbaren .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
118;VVINF;ADJD;vergleichen;42;NZZ_1998_10_10_a111_seg1_s3;37;Full|-2;Das laufende Ergebnis verbesserte sich dagegen um 6% auf 850 Mio. fFr. und der operationelle Gewinn sogar um über 16% auf 934 Mio. fFr. Wie die Konzernleitung betont , lässt sich der diesjährige Semestergewinn allerdings nur schlecht mit jenem des Vorjahres vergleichen , weil das Halbjahresergebnis 1997 durch die ausserordentlichen Kapitalgewinne aus den in Italien verkauften Aktiva aufgebläht worden war .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
56;VVFIN;ADJD;verlaufen;33;NZZ_1997_06_13_a84_seg4_s2;32;Full|Psp;Aus den monatlichen Erhebungen des Bundesamtes für Statistik und der günstig verlaufenen Hochsaison um die Jahreswende hatte sich ableiten lassen , dass das Winterhalbjahr für die Schweizer Hotellerie nicht mehr so schlecht verlaufen sei wie in den Vorjahren .;prozess;rein;done;;notwendig;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
141;VVFIN;ADJD;verlaufen;11;NZZ_1996_02_19_a119_seg3_s11;10;Full|Psp;Seit dem Winter 1990/91 war keine Saison mehr so schlecht verlaufen wie diese .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
87;VVPP;ADJD;vermarkten;26;NZZ_1998_05_11_a11_seg8_s2;25;Full|Psp;Dies ist insofern erstaunlich , als er bis zuletzt an den Benzinpreis-Beschlüssen des Parteitags von Magdeburg festhielt und höchstens konzedierte , dass man diese schlecht vermarktet habe .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
8;VVPP;ADJD;versorgen;4;NZZ_1997_01_03_a22_seg11_s10;3;Full|Psp;Diese waren schlecht versorgt und ausgehungert , und an diesem Markttag gab es von allem im Dorf .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
14;VVPP;ADJD;verstehen;15;NZZ_1994_01_28_a165_seg3_s10;14;Full|Psp;Ihr gepflegtes Hochdeutsch klingt smart , und chinesisch oder ghanesisch hätten wir wirklich schlecht verstanden .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
149;VVPP;ADJD;verstehen;10;NZZ_1996_07_12_a153_seg3_s13;9;Full|Psp;Dass sich die Regierungsräte und der Stadtrat so schlecht verstanden haben sollen , sei schwer vorstellbar .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
3;VVFIN;ADJD;vertragen;10;NZZ_1999_11_17_a127_seg6_s14;12;Full|3|Pl|Pres|Ind;Moral : sosehr sich Gegensätze anziehen mögen , sie vertragen sich schlecht .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
86;VVFIN;ADJD;vertragen;5;NZZ_1995_03_18_a207_seg12_s15;7;Full|3|Sg|Pres|Ind;"Die Pionierromantik des Städters verträgt sich schlecht mit den Problemen des kollektiven Aufbaus ; so wird aus seinem geplanten grossen Epos ein Artikel in der Arbeiterzeitung über die Vorzüge der Ziegenmilch .";prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
165;VVFIN;ADJD;vertragen;2;NZZ_1994_03_31_a153_seg2_s9;4;Full|3|Sg|Pres|Ind;Das verträgt sich schlecht mit dem Image von progressiven Rock-Innovatoren , dem die Leute von « Pink Floyd » schliesslich ihre Sonderstellung im Popgeschäft verdanken .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
166;VVFIN;ADJD;vertragen;9;NZZ_1998_05_02_a32_seg2_s51;11;Full|3|Sg|Pres|Ind;Denn die Tradition pragmatischer Vertragspolitik unter den Sozialpartnern verträgt sich schlecht mit Schaukämpfen in der politischen Arena .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
183;VVFIN;ADJD;vertragen;2;NZZ_1996_01_20_a2_seg8_s9;4;Full|3|Sg|Pres|Ind;Es verträgt sich schlecht mit dem Anspruch Russlands , als gegenüber Amerika gleichberechtigte Grossmacht auf der internationalen Bühne akzeptiert zu werden , dass es ihm nicht einmal gelingt , den kaukasischen und zentralasiatischen Hinterhof zu befrieden .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
19;VVPP;ADJD;vertreten;19;NZZ_1999_03_11_a95_seg4_s2;18;Full|Psp;In einer Medienmitteilung wird den helvetischen Unterhändlern vorgeworfen , die Anliegen der Branche gegenüber der EU « schlecht vertreten » zu haben .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
52;VVFIN;ADJD;vertreten;42;NZZ_1998_06_11_a192_seg5_s6;41;Full|3|Sg|Pres|Ind;Ist es noch nachvollziehbar , dass sich potentielle Regierungskandidatinnen und -kandidaten aus dem Zürcher Unterland für eine Abflugroute über unsere Stadt stark machen , so ist hingegen unverständlich , dass Thomas Wagner die Seite der Stadt in dieser Angelegenheit so schlecht vertritt .;prozess;rein;done;;frei;+;nd;+;+;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
72;VVPP;ADJD;vertreten;34;NZZ_1998_05_06_a194_seg8_s4;33;Full|Psp;Während mit 25 die meisten davon im Kanton Bern liegen und der Kanton Aargau immerhin 12 Mitglieder stellt , ist der Kanton Zürich mit nur 7 Kommunen in diesem europäischen Projekt denkbar schlecht vertreten .;nd;nd;not of interest;ModPräd;;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd;nd
