;ID-NZZ;sentence;Funktion-Hit;Head;ID-Head;Meta-Kopf;Function-Head;ID-Token
6733461;NZZ_1997_02_13_a184_seg4_s13;« Meine Ruh ist hin , mein Herz ist schwer ... » beginnt es da leise zu singen .;ADJD;beginnen;13;Full|3|Sg|Pres|Ind;VVFIN;16
6738614;NZZ_1997_02_14_a180_seg3_s12;Das Englisch des Norwegers Lasse Kjus versteht jedenfalls selbst der Brite kaum , die leise ins Leere gehauchten Worte von Michael von Grünigen können von einem Schweizer Ohr oft nur mit Mühe vollumfänglich eingefangen werden .;ADJD;können;24;Mod|3|Pl|Pres|Ind;VMFIN;15
6745039;NZZ_1997_02_15_a152_seg17_s2;Das Leben im Kibbuz hat sich , nach der Euphorie der sechziger und siebziger Jahre , leise und unmerklich verändert .;ADJD;und;18;Coord|-2;KON;17
6752495;NZZ_1997_02_17_a94_seg3_s10;Doch war er immerhin bemüht , weiche Töne hervorzubringen , die er in das leise Rauschen des Limmatwassers hinein erklingen liess .;ADJA;Rauschen;16;Reg|Acc|Sg|Neut;NN;15
6758266;NZZ_1997_02_18_a109_seg3_s8;Und sie tun dies , darin liegt die ganz ausserordentliche Qualität des Stücks , ganz leise , unaufdringlich - Trauerarbeit ohne Zeigefinger .;ADJD;Qualität;11;Reg|Acc|Sg|Fem;NN;16
6761678;NZZ_1997_02_19_a26_seg3_s8;Der neue Kulturminister Prieto , an dessen Linientreue kein Zweifel bestehen kann , hat immerhin bereits halböffentlich gewagt , leise Zweifel an einem von Raúl Castro letztes Jahr verfassten Bericht des Zentralkomitees der Kommunistischen Partei zu äussern .;ADJA;Zweifel;21;Reg|Acc|Pl|Masc;NN;20
6787503;NZZ_1997_02_22_a214_seg7_s18;Die Erinnerungen an Leonor und an die leise Poesie der kastilischen Landschaft werden ihn auch im andalusischen Baeza nicht verlassen .;ADJA;Poesie;9;Reg|Acc|Sg|Fem;NN;8
6791710;NZZ_1997_02_24_a110_seg3_s10;Das intensive Feuerwerk unterbrach Solal zuweilen durch unerwartet leise Episoden , die gerade zwischen den ungeheuren Fluten besonders stark zur Wirkung kamen .;ADJA;Episode;10;Reg|Acc|Pl|Fem;NN;9
6808990;NZZ_1997_02_27_a125_seg3_s4;Und doch klingt in den Besuchern der Ausstellungen eine leise Ahnung davon an , dass die Arbeiten beider Künstler - von Ansatz und Form her zwar denkbar verschieden , von ihrer Beharrlichkeit her aber durchaus vergleichbar - einander da begegnen , wo sie grundlegende Fragen des Kunstverständnisses berühren .;ADJA;Ahnung;11;Reg|Acc|Sg|Fem;NN;10
6818365;NZZ_1997_01_31_a199_seg5_s11;Wenn ich gleichzeitig die Cash-flow-Raten der Verlagshäuser für 1996 ansehe - und die Zahlen sind bedenklich schlecht - , so beschleicht mich der leise Verdacht , dass hier Gesundbeter am Werk sind .;ADJA;Verdacht;25;Reg|Nom|Sg|Masc;NN;24
6828901;NZZ_1997_01_04_a37_seg1_s1;Teure leise Güterwagen;ADJA;Güterwagen;3;Reg|Acc|Pl|Masc;NN;2
6843764;NZZ_1997_01_07_a103_seg3_s13;Die Wiederholungen der Bewegungsabläufe , das Thema des Geschlechterkampfs und die existentielle Hoffnungslosigkeit erinnerten leise an die Arbeitskonzepte von Pina Bausch : visuelle Metaphorik , die überzeugt .;ADJD;visuell;23;Pos|Nom|Sg|Fem;ADJA;15
6858798;NZZ_1997_01_10_a59_seg7_s8;Der Prince of Wales , so heisst es jeweils mit leise zynischem Unterton , könnte sich dann vorbehaltlos und mit gebührendem Ernst seinen vielen Hobbies widmen .;ADJA;Unterton;13;Reg|Dat|Sg|Masc;NN;11
6866747;NZZ_1997_01_11_a108_seg3_s17;Häufig hat Mikulástik mit dem Komponisten Trevor Coleman zusammengearbeitet , dessen Zirkusmusik für « La Strada » so unvergesslich bleibt wie das ganze wunderbare Stück und der auch die sehr zurückhaltende , leise Musik für « Les Artistes du Paradis » geschaffen hat .;ADJA;zurückhaltend;31;Pos|Nom|Sg|Fem;ADJA;33
6866925;NZZ_1997_01_11_a115_seg3_s27;"Wenn die Wirkungen ihrer Zärtlichkeit so beschrieben werden : « Er genoss meine Streicheleinheiten und stöhnte leise » ; das Einschlafen so : « Ich tauchte sofort ins Unterbewusste » ; eine Szene im Nachtklub : « Wir tanzten bittersüss auf &lt;Strangers in the Night&gt; » ; wenn ein Kapitel beginnt : « Das Sommerfestival brach über uns herein » ; ein Theaterabend so : « Die zerstörerische Eifersucht von Medea lag über dem Theater und sorgte für Totenstille » - dann mag man haufenweise Übersetzungsschnitzer vermuten .";ADJD;stöhnen;16;Full|3|Sg|Past|Ind;VVFIN;17
6886344;NZZ_1997_01_15_a123_seg6_s4;"( Friederike Brion , Cornelia Schlosser - Goethes Schwester - , Charlotte von Stein usf. ) ; b ) Goethe liebte - heimlich , still und leise - die Herzogin Louise ; c ) « Und die ausgerechnet sollte Lenz nicht mitgeliebt haben ?";ADJD;und;26;Coord|-2;KON;27
6897219;NZZ_1997_01_17_a133_seg4_s3;"Und wieder sieht er sich mit der Tragödie eines Volks konfrontiert , dessen uraltes « Wissen vom Heilen » unvermutet seine politische Dimension offenbart ; die kurze Sequenz gegen den Schluss , als eine junge Nonne zum grossen Heilkundigen kommt und leise von den scheusslichen Folterungen durch die Chinesen spricht , denen sie im Gefolge einer Demonstration unterworfen wurde , während sich der alte Arzt die Tränen aus den Augen wischt , gehört in ihrer Schlichtheit zu den eindringlichsten Momenten des Films .";ADJD;von;43;Dat;APPR;42
6902161;NZZ_1997_01_18_a26_seg10_s5;"Kleinigkeiten : Wo früher ein Laden mit zweifelhaften Produkten der staatlichen Elektroindustrie stand , werden jetzt in einem leuchtenden Schaufenster alle Weltmarken angeboten ; die verzogene Türe des Geschäfts fällt indessen immer noch hinter jedem Kunden donnernd zu , wie es denn im ganzen kommunistischen Machtbereich zwischen Böhmerwald und Wladiwostok keine einzige Türe gab , die dicht und leise schloss .";ADJD;und;58;Coord|-2;KON;59
6908769;NZZ_1997_01_18_a199_seg1_s3;Sie bedauerten es leise , dass sich die längste Abfahrtspiste durch die neue technische Herrichtung , wie die Wengener die Verwendung künstlich erzeugten Schnees zu nennen belieben , einem breit und « ruhig » ausgewalzten Boulevard angeglichen hatte .;ADJD;bedauern;2;Full|3|Pl|Past|Ind;VVFIN;4
6909271;NZZ_1997_01_18_a209_seg5_s3;Zu Scholle und Brathering plätschert , wie in jedem Restaurant der Insel , leise Musik .;ADJA;Musik;15;Reg|Nom|Sg|Fem;NN;14
6909462;NZZ_1997_01_18_a212_seg4_s29;41 Die Gabel in der Hand , flucht er leise : « Ziemlich verwässert , die Götterspeise !;ADJD;fluchen;8;Full|3|Sg|Pres|Ind;VVFIN;10
6921820;NZZ_1997_01_21_a170_seg9_s2;Dass die ganz leise mitschwingende ( Selbst- ) Kritik so schön verpackt ist , dass sie gleich wieder als ( Eigen- ) Lob gedeutet werden kann , ist eine gute PR-Leistung .;ADJD;mitschwingend;5;Pos|Nom|Sg|Fem;ADJA;4
6945305;NZZ_1997_01_25_a121_seg3_s21;Im lyrischen Grundton hebt nämlich der Variationenteil von Opus 26 so gut an wie die Einleitung der Es-Dur-Sonate op. 27 Nr. 1 , das Triolengeflecht der « Mondschein » -Sonate nicht anders als der leise , fast stockende Ingress auf dem tiefen D der Sonate op. 28 .;ADJA;--;39;Reg|Nom|Sg|Masc;NN;35
6945315;NZZ_1997_01_25_a121_seg3_s31;Im Bass die punktierten Sechzehntel , darüber und stets ausgezierter ( legato ) die Hauptstimme , gegen den Schluss zwei bedrängende Fermaten , zuletzt leise und leiser der Abgesang .;ADJD;und;26;Coord|-2;KON;27
6950005;NZZ_1997_01_25_a212_seg4_s4;Dabei schwingt in diesen Versen mit ihren helleren und dunkleren Bildern auch eine unsentimentale , beherrschte Traurigkeit , vielleicht bereits eine leise Resignation mit .;ADJA;Resignation;23;Reg|Nom|Sg|Fem;NN;22
6983230;NZZ_1997_07_01_a173_seg3_s16;Das französische Team bildete aber aus europäischer Sicht nicht die einzige leise Enttäuschung .;ADJA;Enttäuschung;13;Reg|Nom|Sg|Fem;NN;12
6984001;NZZ_1997_07_02_a16_seg6_s12;Alle diese Fragen und andere wurden gestellt , aber die darin enthaltene Selbstkritik klang nur leise in dem überlagernden Schwall von Nostalgie und Selbstlob .;ADJD;klingen;14;Full|3|Sg|Past|Ind;VVFIN;16
6984980;NZZ_1997_07_02_a62_seg3_s3;Bücher wie das « Handbuch des Giftmischers » , « Unaufspürbare Handgranaten » oder « 21 Techniken , um leise zu töten » enthalten Tips zur Herstellung von Sprengsätzen , tödlichen Chemikalien , biologischen und sogar nuklearen Waffen .;ADJD;töten;22;Full|-2;VVINF;20
7010458;NZZ_1997_07_05_a230_seg3_s2;Ob er ihm vielleicht helfen könne , fragt ein herbeigeeilter Passant , aber der Dichter schüttelt nur leise lächelnd den Kopf .;ADJD;schütteln;16;Full|3|Sg|Pres|Ind;VVFIN;18
7010480;NZZ_1997_07_05_a231_seg3_s15;Als aber in der Pupille des Löwen , in der sie sich spiegelten , auf einmal das Feuer seiner Raubtierseele aufflackerte , schlich ich schleunigst und so leise davon , wie ich gekommen war .;ADJD;davon;29;Dem;PROAV;28
7010699;NZZ_1997_07_05_a242_seg3_s9;22 Was es anzieht , zeigt geschwind und verwirrt das leise Kind .;ADJA;Kind;12;Reg|Acc|Sg|Neut;NN;11
7014738;NZZ_1997_07_07_a125_seg2_s13;Auf diese Weise aber hat der Betrachter beim Abschreiten der « Blätter-Kette » das Gefühl , dass hier ein Bildgedanke dem anderen ruft , leise zwar und ohne Verpflichtung .;ADJD;zwar;26;--;ADV;25
7020737;NZZ_1997_07_08_a141_seg4_s13;Und : Der verhüllende Aspekt von Musik wird selbst thematisiert , dort etwa , wo das « leise frohe Kinderlied » zum Sterbelied aufdämmert .;ADJA;Kinderlied;20;Reg|Nom|Sg|Neut;NN;18
7025505;NZZ_1997_07_09_a131_seg46_s11;In der « Dichterliebe » , bei der Bruno Walter ihr Partner am Klavier ist , bringt sie leise Ironie und romantische Seelenhaftigkeit zum Ausdruck .;ADJA;Ironie;20;Reg|Nom|Sg|Fem;NN;19
7027774;NZZ_1997_07_10_a29_seg3_s1;Der « leise » Rassismus , die vom « schönen Schein » der Alltagsrealität verdeckte Diskriminierung , ist das Thema einer Plakat- und Filmspotkampagne , mit der die Eidgenössische Kommission gegen Rassismus in den kommenden Monaten Denk- und Diskussionsanstösse geben will .;ADJA;Rassismus;5;Reg|Acc|Sg|Masc;NN;3
7037456;NZZ_1997_07_11_a174_seg3_s12;"Sicher auch , weil er leise Töne kennt und nicht wie die andern ständig aufdreht : grosses Geschrei herrscht auf der Bühne ; von Beginn an ist die Lautstärke maximal und lässt sich deshalb nicht steigern .";ADJA;Ton;7;Reg|Acc|Pl|Masc;NN;6
7038414;NZZ_1997_07_11_a217_seg2_s11;Auf meinem Platz , abwechselnd meinen Gegner und die Stellung inspizierend , sass Don Miguel und summte ganz leise ein mir unbekanntes Lied .;ADJD;summen;17;Full|3|Sg|Past|Ind;VVFIN;19
7049274;NZZ_1997_07_14_a76_seg4_s17;Dennoch empfindet man dieser Aufführung gegenüber eine leise Distanz .;ADJA;Distanz;9;Reg|Nom|Sg|Fem;NN;8
7049746;NZZ_1997_07_14_a92_seg6_s2;75 und kein bisschen leise - der Kabarettist Georg Kreisler .;ADJD;keine;3;Indef|Attr|-3|Nom|Sg|Masc;PIAT;5
7057718;NZZ_1997_07_15_a143_seg3_s16;Sie verharren in einer Balance : Die Masse ist so geformt und durchgeformt , dass sie leicht und schwer wirkt , statisch und sich doch leise auf die anderen Plastiken zuzubewegen scheint .;ADJD;--;31;Full|zu;VVIZU;26
7057723;NZZ_1997_07_15_a143_seg3_s21;Auch hier scheinen leise Bewegungen ins Spiel zu kommen .;ADJA;Bewegung;5;Reg|Nom|Pl|Fem;NN;4
7073457;NZZ_1997_07_18_a170_seg4_s1;* Es ist nicht zu fassen , still und leise hat das hohe Bundesgericht in der Schweiz das Autofahren in alkoholisiertem Zustand als für nicht strafbar erklärt .;ADJD;und;9;Coord|-2;KON;10
7093988;NZZ_1997_07_23_a109_seg3_s23;Da Kristan aber die angeblich schwer zugänglichen Wiener Planarchive für seine Arbeit nicht berücksichtigt hat und weiterhin eine leise Hoffnung besteht , dass der Nachlass doch noch auftauchen wird , dürfte in der Marmorek-Forschung das letzte Wort noch nicht gesprochen sein .;ADJA;Hoffnung;20;Reg|Nom|Sg|Fem;NN;19
7108351;NZZ_1997_07_26_a24_seg19_s11;Man hört das Atmen der Reporter , ein Bleistift kratzt leise auf einem Notizblock .;ADJD;kratzen;10;Full|3|Sg|Pres|Ind;VVFIN;11
7108395;NZZ_1997_07_26_a24_seg21_s24;Der Sohn des Opfers sagt leise vor den versammelten Reportern : « Dies ist kein fröhlicher Anlass für uns .;ADJD;sagen;5;Full|3|Sg|Pres|Ind;VVFIN;6
7114445;NZZ_1997_07_26_a185_seg8_s4;Auch wenn Wind und Brandungslärm an Musikinstrumenten nur Knopfharmonika und Blechflöten zuliessen , Ziegenfelltrommeln und die uillean pipes , eine sanft und melancholisch klingende Spielart des Dudelsacks - wenn Liam O ' Shea die Harmonika spielte und dazu von Schiffsuntergängen und den Segnungen des Strandguts sang , von auf den Brechern tanzenden Schweinen , von Hunderten Ballen schneeweisser Baumwolle , die wie Eisschollen in der Bantry Bay trieben , von schwimmenden Teppichen aus Orangen , Kisten voll Uhren und Messingglocken und vom Glanz versunkener Silberbarren und dem Gold spanischer Fregatten , dann meinten seine Zuhörer nicht bloss eine Knopfharmonika , sondern manchmal eine Fiedel zu hören , ja selbst die irische Harfe und andere Stimmen , die im Rauschen der Wirklichkeit auf Glaisín Álainn für gewöhnlich zu leise und deshalb nicht zu gebrauchen waren .;ADJA;und;129;Coord|-2;KON;128
7131706;NZZ_1997_06_02_a62_seg5_s13;Perfektion verspricht auch die technische Ausrüstung der Zimmer , vom vielfältig wundersamen Schlüssel über das leise Faxgerät mit eigener Nummer bis zum Mobiltelefon .;ADJA;Faxgerät;17;Reg|Acc|Sg|Neut;NN;16
7141875;NZZ_1997_06_03_a158_seg4_s11;Er trug sich an jenem Abend des Jahres 1950 zu , als ich , ohne dass er etwas davon wusste , Thomas Mann kurz vor Mitternacht verliess , während er an seinem Kaffee nippte , das schwimmende Restaurant beim Baur au Lac leise schaukelte und Lampions still erloschen .;ADJD;schaukeln;44;Full|3|Sg|Past|Subj;VVFIN;43
7149305;NZZ_1997_06_04_a209_seg3_s3;Im kühlen Psychogenese-Protokoll des auktorialen alter ego , der schwarzen Indio-Schottin Xuela , gewinnt ein ( meist unaufdringliches ) kritisches Porträt des ehemaligen Kolonialvolkes Kontur , während gleichzeitig , ganz leise und quasi à part , ein Lied auf die Insel Antigua und ihre Kultur anklingt .;ADJD;und;32;Coord|-2;KON;31
7154265;NZZ_1997_06_05_a158_seg3_s9;Dabei sind sie leise am schönsten , etwa wenn sie ihre Plastic-Rohre zum Singen bringen , wenn Feuerzeuge einen Kanon zischen , wenn Zeitungen zu reden beginnen .;ADJD;sein;2;Sein|3|Pl|Pres|Ind;VAFIN;4
7155515;NZZ_1997_06_05_a191_seg4_s7;In den Gläsern wispert und knistert es leise : Die grönländische Vergangenheit spricht zu uns , der Schnee von Zehntausenden von Jahren , Schicht um Schicht zu Eis zusammengepresst , unter enormem Druck , der auch winzige Luftbläschen konservierte .;ADJD;knistern;6;Full|2|Pl|Pres|Ind;VVIMP;8
7160891;NZZ_1997_06_06_a191_seg5_s2;In der Sprache von Molière waren leise Zweifel enthalten , die dreifache Championne von Roland-Garros könnte schwitzen und leiden .;ADJA;Zweifel;8;Reg|Nom|Pl|Masc;NN;7
7161321;NZZ_1997_06_06_a201_seg4_s13;Zuerst ganz leise , im Finale prasselnd .;ADJD;No Head;0;No Head;No Head;3
7171283;NZZ_1997_06_07_a234_seg15_s2;Es spricht für seine Hellhörigkeit , wenn er ausgerechnet in Deutschland die sich leise anbahnenden Neuerungen ausmachte .;ADJD;anbahnend;15;Pos|Acc|Pl|Fem;ADJA;14
7184978;NZZ_1997_06_11_a22_seg4_s5;"Er spricht leise , schnell und konzentriert ; es gibt Themen , die ihm wichtig sind und die er ohne Rücksicht auf die ihm gestellten Fragen entwickelt .";ADJD;sprechen;2;Full|3|Sg|Pres|Ind;VVFIN;3
7205384;NZZ_1997_06_14_a39_seg4_s5;Durch das Fabrikgelände führt ein Kanal leise glucksend weisses Wasser , einst Antrieb für Turbinen und Räder , heute Teil einer Idylle , die sich Industriekultur nennt .;ADJD;führen;4;Full|3|Sg|Pres|Ind;VVFIN;7
7207721;NZZ_1997_06_14_a136_seg3_s1;Das magische Wort ist « Museumsqualität » - und weil in London Kunst und Antiquitäten mit diesem Etikett im Juni jeweils « en masse » gehandelt werden , geben sich dort Museumsdirektoren , leise auftretende Privatsammler und rastlose « Aficionados » des Kunstmarkts ebenso regelmässig ein Stelldichein .;ADJD;auftretend;35;Pos|Acc|Pl|Masc;ADJA;34
7214263;NZZ_1997_06_16_a79_seg7_s2;Wann gibt es in einem Récital so viel leise ausklingende Stücke , wann enthält ein Klavierabend Musik von Messiaen und solche von Skrjabin ?;ADJD;ausklingend;10;Pos|Nom|Pl|Neut;ADJA;9
7244982;NZZ_1997_06_20_a205_seg2_s2;Auch diesmal fahre ich gemächlich , ruhig und leise links an der Kolonne vorbei ( rechts geht natürlich nicht , jeder fünfte Autofahrer fährt im rechten Strassengraben ) und stelle einmal mehr fest , dass sich die Zahl der Insassen eines Autos umgekehrt proportional zu seiner Grösse verhält .;ADJD;vorbei;14;--;PTKVZ;9
7253798;NZZ_1997_06_21_a216_seg5_s17;"Das ging so : Wenn ein Schüler dabei ertappt wurde , dass er die einheimische Wolof-Sprache im Munde führte , bekam er ein Holzstück um den Hals gehängt , das er so lange tragen musste , bis er seinerseits einen Kameraden beim sprachlichen Frevel ertappte ; dem durfte er dann das Schandmal leise von hinten über den Kopf gleiten lassen .";ADJD;lassen;60;Full|-2;VVINF;53
7254399;NZZ_1997_06_21_a224_seg3_s1;Ja , ich weiss , die Zeiten sind vorbei , da man zum Abschied leise « servus » sagte .;ADJD;Abschied;14;Reg|Dat|Sg|Masc;NN;15
7256468;NZZ_1997_06_23_a79_seg7_s3;Im langsamen Satz zeigte er viel Mut zum Risiko , spielte extrem langsam und extrem leise und liess die Spannung so ins schier Unermessliche steigen .;ADJD;und;14;Coord|-2;KON;16
7261467;NZZ_1997_06_24_a66_seg11_s2;Während auch kritische Beobachter dem Kabinett Reformwillen , Ehrlichkeit und Offenheit zugestehen , äussern manche von ihnen leise Zweifel an seiner Kompetenz und Durchsetzungsfähigkeit .;ADJA;sie;17;Pers|Subst|3|Dat|Pl|*6;PPER;18
7262739;NZZ_1997_06_24_a133_seg4_s2;Zuletzt erschien von ihm der Erzählungsband « Heimlich , still und leise » .;ADJD;und;11;Coord|-2;KON;12
7278644;NZZ_1997_06_27_a28_seg3_s2;Dem leise , aber eindringlich vortragenden Bankier gelang es ohne Mühe , das Publikum zu fesseln , und keinen Moment lief er Gefahr , in zerknirschte Selbstbeschuldigung oder brüske , ahistorische Zurückweisung sämtlicher Anschuldigungen abzugleiten .;ADJA;Bankier;7;Reg|Dat|Sg|Masc;NN;2
7280610;NZZ_1997_06_27_a133_seg5_s5;Es war Bertrand Tavernier , der darauf hingewiesen hat , wie Tourneur Dialoge immer sehr leise aufnahm und wie er seine Darsteller zum « underplay » , zum Unterspielen , ermutigte ( aus diesem Grund bevorzugte er auch « minimalistische » Schauspieler wie Robert Mitchum , Dana Andrews oder Victor Mature ) .;ADJD;aufnehmen;17;Full|3|Sg|Past|Ind;VVFIN;16
7280612;NZZ_1997_06_27_a133_seg5_s7;Die Gefühle und das Drama sprechen gewissermassen leise , damit man um so besser sehen kann , wie tief sie beeinflusst sind von der materiellen Welt , die sie umgibt .;ADJD;sprechen;6;Full|3|Pl|Pres|Ind;VVFIN;8
7295676;NZZ_1997_05_31_a141_seg2_s1;Und alles so leise;ADJD;No Head;0;No Head;No Head;4
7300248;NZZ_1997_05_31_a227_seg3_s8;Hinzu kommt , dass die deutschen Übersetzungen den oftmals nonchalanten Umgangston « verbessern » , die stilistischen Spitzen brechen und die Texte leise romantisieren oder mythisieren .;ADJD;romantisieren;24;Full|-2;VVINF;23
7300487;NZZ_1997_05_31_a231_seg6_s23;Doch auch der « Ton sokratischer Ironie » , mit dem Ricour schliesst - die « Zerstreuung » der Modalitäten der Andersheit sei « der Idee der Andersheit selbst angemessen - , ist wohl zu leise , als dass er die vierhundert Seiten hermeneutischer Selbst-Aneignung zu widerrufen vermöchte .;ADJD;sein;33;Sein|3|Sg|Pres|Ind;VAFIN;36
7306025;NZZ_1997_05_02_a160_seg2_s3;In dieser unbegleiteten Formation spielen der Weltklasse Jazzpianist Chick Corea und der virtuose Vibraphonist Gary Burton fein ziselierte , leise Eigenkompositionen und Improvisationen über bekannte Standards - am liebsten rein akustisch , unverstärkt ( 20 Uhr , Tel. 157 00 77 ) .;ADJA;Eigenkomposition;21;Reg|Acc|Pl|Fem;NN;20
7315662;NZZ_1997_05_03_a158_seg3_s6;Die Kritik sei gescheit , leise und unaufdringlich .;ADJD;und;7;Coord|-2;KON;6
7318272;NZZ_1997_05_05_a24_seg4_s10;Still und leise steuerte die Landsgemeinde das letzte Geschäft an .;ADJD;und;2;Coord|-2;KON;3
7327144;NZZ_1997_05_06_a123_seg3_s18;Vom Ursprung der einstigen Vergleiche , als sie noch junge Frauen spielte , denen eine leise Melancholie anhaftet , ist sie ohnehin , dank der eigenen Erfahrung , weit weg .;ADJA;Melancholie;17;Reg|Nom|Sg|Fem;NN;16
7336656;NZZ_1997_05_09_a16_seg8_s3;Zum einen will man in Europa nicht recht verstehen , weshalb Washington über die Kriterien « Menschenrechte » und « Demokratie » , die in bezug auf Kuba angeblich so wichtig sind , im Falle von China - einem Land , das keine Opposition zulässt und Tausende von Häftlingen , auch politische , umbringt - nur schamhaft und leise sprechen will .;ADJD;sprechen;60;Full|-2;VVINF;59
7340904;NZZ_1997_05_09_a174_seg3_s7;Gerade hier wird der Klang nicht nur leise , sondern auch andersartig - als kämen die Töne von weit , weit her .;ADJD;werden;3;Aux|3|Sg|Pres|Ind;VAFIN;8
7340973;NZZ_1997_05_09_a176_seg5_s29;Aus einer zufälligen Begegnung auf der Strasse entwickelt sich eine Amour fou - und ein vertrackter Ménage à trois : Mit « Tot Ziens » , der in Locarno den Bronzenen Leoparden erhalten hat , erzählt die niederländische Regisseurin Heddy Honigmann eine leichtfüssige Beziehungsgeschichte , die den Gefühlen nachforscht , welche in dem einen Wort Liebe leise mitklingen .;ADJD;--;58;Full|3|Pl|Pres|Ind;VVFIN;57
7364334;NZZ_1997_05_14_a25_seg6_s10;Inzwischen seien wir so weit , dass ein wichtiger Repräsentant einer Regierungspartei den Bundesrat als das « grösste Sicherheitsrisiko des Jahrhunderts » diffamieren könne , ohne dass sich der betreffende Parteikollege in der Regierung auch nur leise von solchen Aussagen distanziere .;ADJD;distanzieren;41;Full|3|Sg|Pres|Subj;VVFIN;37
7366245;NZZ_1997_05_14_a117_seg4_s23;"Zwar wird hin und wieder eine leise Verstimmung über die Erfolglosigkeit der Gesandtschaft spürbar ; aber den tieferen Ursachen wird nicht nachgeforscht .";ADJA;Verstimmung;8;Reg|Nom|Sg|Fem;NN;7
7409779;NZZ_1997_05_22_a193_seg6_s6;« Diese Bauweise haben wir relativ leise und doch leistungsfähig hingekriegt » , meint Gerhard Waibel nicht ohne Stolz .;ADJD;und;8;Coord|-2;KON;7
7414412;NZZ_1997_05_23_a156_seg21_s12;15.30 DOKfilme : Werkschau Paul Riniker .... und leise stirbt ein Kind - Der plötzliche Kindstod und die Trauer der Eltern .;ADJD;sterben;10;Full|3|Sg|Pres|Ind;VVFIN;9
7418216;NZZ_1997_05_24_a26_seg5_s2;In Wolodjas Stimme liegt leise Bitterkeit .;ADJA;Bitterkeit;6;Reg|Nom|Sg|Fem;NN;5
7424946;NZZ_1997_05_24_a210_seg8_s2;Wer genau hinhört , entdeckt in Wislawa Szymborskas Gedichten eine leise , aber kraftvolle Ironie , mit der die subjektive Wahrheit gegen die unerbittliche Statistik ausgespielt wird : « Glückliche Liebe .;ADJA;Ironie;15;Reg|Nom|Sg|Fem;NN;11
7427145;NZZ_1997_05_26_a53_seg4_s9;Die Ruhe wird nur durch das leise , rhythmische Zischen der Rasensprenger gestört .;ADJA;Zischen;10;Reg|Acc|Sg|Neut;NN;7
7427705;NZZ_1997_05_26_a75_seg3_s8;Konsequent wird der angeschlagene Ton - auch musikalisch ( Alexandra Holtsch ) - durchgehalten : Aggressive und leise bedrohliche Klänge begleiten die Gestalten , wenn sie über die weiss ausgeschlagene schiefe Schaumgummi-Ebene springen , stolpern , schleifen und stürzen ( man erinnert sich an die Riesenluftmatratze in der jüngsten Hamburger Bruncken-Inszenierung von Elfriede Jelineks « Stecken , Stab und Stangl » ) : Ihr Schmerz ist immer abgepolstert .;ADJA;und;17;Coord|-2;KON;18
7427834;NZZ_1997_05_26_a81_seg3_s1;Eine grosse Dezime in der Basslage des Flügels , ruhig , leise , mit langsam sprechendem Rhythmus artikuliert : so antivirtuos erklingt der erste Einsatz des Klaviers in Sofia Gubaidulinas « Introitus » ( 1978 ) für Klavier und Kammerorchester , rein im obertonig eingefärbten Klang .;ADJD;--;3;Reg|Nom|Sg|Fem;NN;12
7433791;NZZ_1997_05_26_a191_seg3_s7;Der EV Zug war wie 1995 die zweitbeste Mannschaft , und doch hinterlässt die Finalserie eine leise Enttäuschung .;ADJA;Enttäuschung;18;Reg|Nom|Sg|Fem;NN;17
7443488;NZZ_1997_05_28_a136_seg39_s8;Nur gelegentlich bricht Kaplan diese chaotisch erscheinende Oberfläche , fügt leise Songs mit sanften Melodien ein , die eine unerschütterliche Ruhe reflektieren und keinen Zweifel daran lassen , dass die vorangegangene Kakophonie das Ergebnis gut durchdachter Studioarbeit ist und keineswegs ein Zufallsprodukt vergnüglich musizierender Dilettanten .;ADJA;Song;12;Reg|Acc|Pl|Masc;NN;11
7448731;NZZ_1997_05_29_a142_seg3_s33;So war es beruhigend zu wissen , was hoffentlich noch eine Zeit gelten mag : das Stehen vor einem Bild in einem realen Museum , im Beisein anderer , die ebenfalls schauen , abwägen , nähertreten und leise lächeln .;ADJD;und;37;Coord|-2;KON;38
7450994;NZZ_1997_05_29_a190_seg4_s11;Blasen , was die Lunge hergibt , zum Ofentürchen hinein , bis es drin dann doch richtig prasselt und das Wasser im Becken leise wimmernd zu sieden beginnt .;ADJD;wimmernd;25;Pos;ADJD;24
7466148;NZZ_1997_03_01_a189_seg7_s5;Schon im Vorjahr hatten sich der Kanadier und der Klub in den Viertelfinals leise verabschiedet .;ADJD;verabschieden;15;Full|Psp;VVPP;14
7466961;NZZ_1997_03_01_a198_seg6_s80;Der Ramphis kommt musikalisch herein wie Butter , ich finde das ganz besonders beängstigend - so wie grausame Lehrer in den Schulen , die ganz Gefährliches sehr leise sagen und damit besonderen Schrecken auslösen .;ADJD;sagen;29;Full|3|Pl|Pres|Ind;VVINF;28
7467450;NZZ_1997_03_01_a204_seg6_s7;Der leise Wind macht aus der Mühle eine Windmühle , die sagt : ich bin bereit , dein Feind zu sein .;ADJA;Wind;3;Reg|Nom|Sg|Masc;NN;2
7467452;NZZ_1997_03_01_a204_seg6_s9;Der leise Wind ist eine Zuneigung , die allerdings von einer Zumutung nicht zu unterscheiden ist .;ADJA;Wind;3;Reg|Nom|Sg|Masc;NN;2
7467606;NZZ_1997_03_01_a204_seg16_s38;Und dass in ihm das Klirren des Schrankes und der leise Wind hörbar werden , die sagen : wir sind da , wo du bist .;ADJA;Wind;12;Reg|Nom|Sg|Masc;NN;11
